,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,Canada,-,Brand,183,0.5,1.0,0.01,additive,na,na,na,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.01,additive,na,na,default,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.01,additive,na,na,customized,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.1,additive,na,na,na,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.1,additive,na,na,default,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.1,additive,na,na,customized,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,1.0,additive,na,na,na,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,1.0,additive,na,na,default,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,1.0,additive,na,na,customized,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,10.0,additive,na,na,na,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,10.0,additive,na,na,default,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,10.0,additive,na,na,customized,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.01,additive,na,na,na,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.01,additive,na,na,default,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.01,additive,na,na,customized,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.1,additive,na,na,na,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.1,additive,na,na,default,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,0.1,additive,na,na,customized,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,1.0,additive,na,na,na,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,1.0,additive,na,na,default,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,1.0,additive,na,na,customized,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,10.0,additive,na,na,na,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,10.0,additive,na,na,default,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Brand,183,0.5,1.0,10.0,additive,na,na,customized,na,na,na,na,na,na,na,linear,7.04,2.26
0,Canada,-,Non_Brand,183,0.001,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,0.1,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,1.0,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,1.0,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,1.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,10.0,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,10.0,multiplicative,na,na,default,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
0,Canada,-,Non_Brand,183,0.001,10.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,linear,15.71,9.120000000000001
